CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
UghFPq5wKq9DUHgCoAEC,9pr1oE34bIM,"For all you people saying the cop was justified heres a new video with more witnesses saying Mr Brown had his hands up. 

http://www.cnn.com/2014/09/10/us/ferguson-michael-brown-shooting-witnesses/",False,False,False,False,False,False,False,False,False,False,False,False
UgjI7Oy_v6z_k3gCoAEC,04kJtp6pVXI,"They are protecting and serving us, from people like Michael Brown. The guy deserved to be killed, cry more about it...",True,True,False,True,False,False,False,False,False,False,False,False
UgijB5AT7Ka-rngCoAEC,04kJtp6pVXI,CNN youse guys going too far I'll tell you what you doing so that bad is going to happen very bad it's all going to benefit you I don't care how much money you have Ellen and better for you to be like all the rest was be careful what you put out there you put Russia in between this be careful we have kids,False,False,False,False,False,False,False,False,False,False,False,False
UgiLP4HQY3jn8ngCoAEC,04kJtp6pVXI,Cnn...so out of touch..close up idiots.. people are watching for the comedy of reporting.lol,True,True,False,False,False,False,False,False,False,False,False,False
UgjRwOEG-KGWMHgCoAEC,TZxEyoplYbI,"If you think I am nit upset about the white people as much as the black people who get shot by police every day, you would be ignorant as fuck. 

Racism is nit the only problem here, its the militarized police we are seeing. 

Down with police culture! I'm just as sick as being disrespected by police as any black man. 

If they use violence, you best bet all of logical America will fight back, despite the colour of their skin! 

Go Furgson, next time bring your own guns and shoot back!",True,True,False,True,True,False,False,False,False,False,False,False
Ugx4fyjV8vfvS_V7eEN4AaABAg,cT14IbTDW2c,Very weak display from law enforcement.,True,True,False,True,False,False,False,False,False,False,False,False
UgiMG4rmSGTPFHgCoAEC,04kJtp6pVXI,This guy is my hero.,False,False,False,False,False,False,False,False,False,False,False,False
Ugx0VHABFGxwIfF_zOV4AaABAg,cT14IbTDW2c,"some get pay to protest, and so if you ask what they protesting some have no idea but just flow along,,, by all mean i would run them over and the most fuck up system in us is they cant be arrest but those drive thru them will be arrest that's fuck up system in america, it's ok to have the voice and the right but at no right block off traffic",True,True,False,True,False,False,False,False,False,False,False,False
UgipNLxmdYq6C3gCoAEC,9pr1oE34bIM,That is the best opinion yet. I definitely would of used deadly force myself against someone charging at me after assaulting me prior to that. I carry a gun everywhere I go cause this world is getting crazy.  Thanks for that I'm sharing to everyone I know. ,False,False,False,False,False,False,False,False,False,False,False,False
Ugi4LI1VSkQrvXgCoAEC,cT14IbTDW2c,look at the dimwad police...escorting back the people being held up...idiots,True,True,False,False,False,False,False,False,False,False,False,False
Ugw1DPfPxRKkqstwYSF4AaABAg,cT14IbTDW2c,The only time I'd want to see a sniper in the bushes start picking them off one by one,True,True,False,True,False,False,False,False,False,False,False,False
UggRBB-UTTgC_XgCoAEC,bUgKZMSxr3E,"Hey Rogan tell them "" good cops ""  to put them bad ones in jail",False,False,False,False,False,False,False,False,False,False,False,False
Ugj0Z8ZQzjZMq3gCoAEC,9pr1oE34bIM,The chief is not black you are lying ,False,False,False,False,False,False,False,False,False,False,False,False
Ugiz1wqOhehmZngCoAEC,9pr1oE34bIM,I was with this till he started advocating 2 parent families in 'black' communities and totally lost me from there.,False,False,False,False,False,False,False,False,False,False,False,False
Ughd_2zFh-O-93gCoAEC,XRuCW80L9mA,There are a lot of disgusting people in the comments trying to rationalize their casual racism and poor understanding of the context ,False,False,False,False,False,False,False,False,False,False,False,False
UghRrNwbr5KBengCoAEC,9pr1oE34bIM,"This video would be more interesting if Stefan were taking his clothes off. He is so sexy! After all this case is really not that hard to understand. Why would a cop who had a good record for 3 years of service shoot a teenager with his hands up? The witness and friend lied which started the protests and a snowball effect then ensued. All you have to do is watch the video in the store and it shows Brown was aggressive. Is it so hard to believe from that evidence that he made a huge error in judgement in fighting a police officer? No, it is not. ",False,False,False,False,False,False,False,False,False,False,False,False
UgikjrljA1NcWXgCoAEC,9pr1oE34bIM,Thank you +Stefan Molyneux  for sharing your logical and rational evaluation of the occurrences of this incident.,False,False,False,False,False,False,False,False,False,False,False,False
UggD1aYSn7KOR3gCoAEC,04kJtp6pVXI,I agree with the protestor.,False,False,False,False,False,False,False,False,False,False,False,False
UghTCrl4YYJ-qHgCoAEC,04kJtp6pVXI,bassem I think walmart is hiring for the holidays. get a job loser!!!,True,True,False,False,False,False,False,False,False,False,False,False
UgjPoCiqD_x21HgCoAEC,9pr1oE34bIM,"People I know on the ground are saying most people from Ferguson are saying it's not a black/white thing. It's cops over stepping their boundaries. He said the protest during daylight is peaceful and ""tailgate"" like. Then the cops come in military-like and overreactive. FWIW",False,False,False,False,False,False,False,False,False,False,False,False
UghjQVeY1l_NJHgCoAEC,9pr1oE34bIM,"100% agree, people are up in arms, but they need to find out more information before rioting. Thinking that getting high or doing drugs then robbing a store carelessly and then walking in the MIDDLE of the street and screaming at a cop + attacking and reaching for the gun is ""unarmed"" (not to mention his size either) then people are VERY gullible. I find it funny how all races are racist to each other and blacks are racist to whites, but every single time someone is ""racist"" to a black person then everyone throws their hands up and gets pissed off at white people. I am not a racist person, but I don't want to sit here while everyone believes that white people are the only racist people just because what happened in the past, makes me sick to think I have to grow up in this generation. ",False,False,False,False,False,False,False,False,False,False,False,False
UghBotl7zRd2y3gCoAEC,9pr1oE34bIM,Here I was thinking I was getting a bunch of facts. Lean is not made with skittles and iced tea. Wilson did not know about the robbery. This video is a bunch of poppy cock! Thank you for wasting my time.,True,True,False,True,False,False,False,False,False,False,False,False
Ugj9JrBQSvQ1mHgCoAEC,04kJtp6pVXI,This guy is a dumbass. He claims that policed hired thugs took his phone and shot off rounds without any evidence to back his claims.,True,True,False,False,False,False,False,False,False,False,False,False
UgihSHhY4D6RH3gCoAEC,dG7mZQvaQDk,yeah what she said save us some tax dollars so we can buy parts for are harleys and ARs LOLOL,False,False,False,False,False,False,False,False,False,False,False,False
UgiQV3A3PLtAMHgCoAEC,TZxEyoplYbI,How can I be a Vice News Dispatch?,False,False,False,False,False,False,False,False,False,False,False,False
Ugg9a6FtoXdxmXgCoAEC,04kJtp6pVXI,here people his facebook is https://www.facebook.com/bassem.masri.520 he has ties with isis and other terrorist groups he is a muslim extremist ,True,False,False,False,False,True,False,False,False,False,True,False
Ugga9KzkNDGvlXgCoAEC,04kJtp6pVXI,"Check out this you tube post. ""Black man goes on an epic rant against Ferguson rioters.""

Although his message is delivered with childish, cartoon-ish emotions.... He is one of the very few African American's who gets it.",True,False,False,False,False,True,True,False,False,False,False,False
UggBlIXoph7p-3gCoAEC,04kJtp6pVXI,I would LOVE to see this pussy go to Staten Island and spit on a cop. I would LOVE to see it happen. Mike Brown was a strong arm thug and people are burning Ferguson down. Eric Garnier did nothing wrong and was choked to death. No protest on mafia controlled Staten Island. No burning cars. Nothing. ,True,True,False,False,True,True,True,False,False,False,False,False
UggMY2Oggks5LngCoAEC,04kJtp6pVXI,We all know with the chimpers there is no compassion in their mud pumping hearts. ,True,False,False,False,False,True,True,False,False,False,False,False
UggPT9Z38D5yt3gCoAEC,04kJtp6pVXI,Bassem Masri is a terrorist part of isis,True,False,False,False,False,True,False,False,False,False,True,False
UggWg1MBoBR7x3gCoAEC,04kJtp6pVXI,He looks ready to cut heads off he must be a isis sympathizer and I'm going to say maybe 5% care about the issue at hand and other 95% just want to go loot stores and fuck shit up...,True,False,False,False,False,True,False,False,False,False,True,False
Uggy6MHKQWnfo3gCoAEC,04kJtp6pVXI,This man is a zionist jew look at ypu can see the jewnesss in his face  cnn only employ zionist sympathisers and neo-con racists and wolf blitzer is the emplpyeee ,True,False,False,False,False,True,True,False,False,False,False,False
Ugh4DQdAIl3qUXgCoAEC,04kJtp6pVXI,"Hers my statement, I think ali sheep butt fucker masri should take an ak and go fight in syria..",True,True,False,True,True,True,True,False,False,False,False,False
UgheEXayk90xIngCoAEC,04kJtp6pVXI,"Masri is a total idiot ""I don't have to know the evidence, I can just come to my own conclusions instead""
Here is a clue, dont attack a cop and try to take his gun and then rush him after he finally gets out of his car and you wont get shot duhhh.
So what would Masri do, take Brown out for a icecream as he is beating him into the ground and not defend himself?
BTW, Browns momma and gramma violently assaulted some people who were selling T-shirts in memory of Brown and put two people in the hospital, stole their money and trashed their shop and will probably be charged for it, so we all know what sort of mentality Brown was raised in and he was a thug wanna be, who caused his own death.",True,True,False,False,False,True,True,False,False,False,False,False
UghIBNvkzZh-xHgCoAEC,04kJtp6pVXI,"Let's reverse the rolls! Black racist cops in rich white communities.(but you can't prove there racist) When a white man gets pissed off at this intolerable condition. We unload several clips of high caliber ammo at point blank range for his audacity at questioning authority. All Americans need to be on full alert of this elitist agenda to set presidents of questioning authority. The elitist upper-class is the problem. Prison culture CIA drug Cartels. Exporting jobs and importing cheap labor, While the elitist get bailed out and support this corrupt system. We can turn this around when we c get past the race issue the Govt. incites to divide the working class, but you can hardly call it a working class because the Govt put everyone out of work. We are more of a homeless class. Let us not for get Western history and the role big money plays in this clusterfuck designed to destroy a Nation that is Destroyed at this point. We can get it back, ask me how.",True,False,False,False,False,True,True,False,False,False,False,False
UghlkAzZr3_fI3gCoAEC,04kJtp6pVXI,Can someone shoot this black idiot too? That would make me giggle inside :),True,True,False,True,False,True,True,False,False,False,False,False
UghmRzgOUqMozXgCoAEC,04kJtp6pVXI,The world is changing im mad at the police too but id be dam if isis gonna come in here thats when its time to kill these faucks,True,True,True,True,False,True,False,False,False,False,True,False
UghR9QQYvJx-RHgCoAEC,04kJtp6pVXI,This Muslim man does not have anything in mind of peace. He wants to stir up dissonance and trouble among Americans by using racist accusations . THAT IS HIS MAN GOAL.,True,False,False,False,False,True,False,False,False,False,True,False
UghVbr3QCu8ckngCoAEC,04kJtp6pVXI,"YEah  You are right 1 white shot a  black all hell break  lose , black shot black no protest maybe if they start doing  protest on black shotting black , you can buy in thier story ,",True,False,False,False,False,True,True,False,False,False,False,False
UghVVDZrCYMG_3gCoAEC,04kJtp6pVXI,"Lets Steal from a convenience store then lets go and punch a cop in the face and get shot 6 times, then lets get all the black people and white apologists to run around the street setting buildings on fire, fucking dirty gutter rats all living on welfare and causing violence , just look where the rest of black people live... on the dirties Ebola plague ridden continent, lucky white countries can come over and cure their dumb asses.",True,False,False,False,False,True,True,False,False,False,False,False
UghWdXOwEJc0eHgCoAEC,04kJtp6pVXI,What a stupid arab. Police shoot to apprehend? Lmao That's not how it works when they are being attacked!,True,False,False,False,False,True,True,False,False,False,False,False
Ugi0Cfb82xGsongCoAEC,04kJtp6pVXI,"What an ignorant coward, full of emotion, estrogen and apathy. And where the hell did you come from? Fuckin racially ambiguous blackwashed loudmouth. They really chose a pathetic man to interview. ",True,True,False,True,False,True,True,False,False,False,False,False
UgiBZnwqmnNYUXgCoAEC,04kJtp6pVXI,If you act like animals you get treated like animals,True,False,False,False,False,True,True,False,False,False,False,False
UgiIASdSnR-gi3gCoAEC,04kJtp6pVXI,"Proof Blacks aren't victims:
1. Statistically Cops kill more whites than blacks, yet whites see them as necessary because they save more lives than they cost, while places like Ferguson lose their minds.
2. Statistically 93% of murdered blacks are killed by other blacks, with whites consisting of 3% of the murderers and 4% being the other races.
3. Whites were enslaved by blacks first, and for over 150 years. This was when Europeans(the same race that started America and later enslaved Africans) began searching North Africa to establish trade of goods between natives. From the 1520s to the late 1600s whites were enslaved first. Later the tables turned. This boys and girls is called 'Karma.'
4. Statistically over 50% of murders in the US alone are from Blacks, despite them making up only 14.1% of the entire US population, while despite whites make up 63% of the US population they only make up 46% of the murders.
5. Whites make up 38% of welfare recipients with blacks making up 39%. This doesn't seem extreme until you realize that 39%(blacks) consists of that 14.1%, whith that 38%(whites) making up 63% of the US. Meaning each individual black person is about 5 times as likely than whites to use welfare.",True,False,False,False,False,True,True,False,False,False,False,False
UgiId66Fu7KrDXgCoAEC,04kJtp6pVXI,"White man can't finish his sentence
America needs to wake up!!the truth of murder is there!",True,True,False,False,False,True,True,False,False,False,False,False
UgiLaetJkobicXgCoAEC,04kJtp6pVXI,"Shoot to apprehend? Easier said than done.. When the evidence was presented, Michael brown was still attackin darren after he was shot twice.... People have this misconception, like in the movies, that one gun shot anywhere to the body, will disable an attacker. This is a false belief.. There are cases of people still attacking or running after they've been shot 2-3 times. For god sake, 50 cent was shot 9 times and he's alive... When you're being attacked by a 6 ft 3 200 somthing pound person, and you're on your back, it's hard to say I""m just goin to shoot to apprehend. Had michael brown copnducted himself like a gentleman, this wouldn't have happened. He was an aggresive piece of shit, and this muslim shit head isn't any better. He's filled with rage and doesn't have the answer for anything. Progression comes from tolerance not violence.",True,False,False,False,False,True,True,False,False,False,True,False
UgiSRMPdr7U1M3gCoAEC,04kJtp6pVXI,Arabs Hate black people. This ISIS sympathizer just wants to call it his community. Nonsense.,True,False,False,False,False,True,True,False,False,False,False,False
UgiStOF4aTGzkHgCoAEC,04kJtp6pVXI,I can't for the life of me understand why people think that Mike Brown was a martyr for some cause. The man was a criminal. Are all black people criminals? Absolutely not. Are there white criminals? Hispanic criminals? You betcha. If the situation was EXACTLY the same but the races were reversed there would not be an issue at all.,True,False,False,False,False,True,True,False,False,False,False,False
UgiXAtoQ6AKQh3gCoAEC,04kJtp6pVXI,"THIS ARAB PIECE OF SHIT,,, ACTING LIKE HE GETS HARRASSED,, HE OR HIS PARENTS OWN A STORE AND YET HE ACTS LIKE HE GETS TREATED LIKE BLACK PEOPLE LOL... the same people who steals from his store,, what a moron piece of shit",True,True,False,False,True,True,True,False,False,False,False,False
Ugj6hV7kfq8NZ3gCoAEC,04kJtp6pVXI,Islamic Terrorist insighting hatred and violence under the disguise of an african citizen its time that american citizens realise their true enemy is islam and not black or white people,True,False,False,False,False,True,False,False,False,False,True,False
UgjaIDpGIJRjungCoAEC,04kJtp6pVXI,"Brown isused as an excuse to loot take peoples shit and destroy neighborhoods , haaaa typical ghetto bullshit. Ya ain't even hood, ya just ghetto bitches collecting free rent from the govt while fighting the govt. same occupy Wall Street fagets have nothing else to do , go clean the highways !!!!!",True,False,False,False,False,True,True,False,False,False,False,False
Ugj-d4OvbPSsp3gCoAEC,04kJtp6pVXI,"My thought of this ""waste of skin' catching his just  desert at 3300fps wouldn't make me a popular guy with  the ""no free people allowed"" party. But I don't live on the bookends of this country. The rest of you libshits' would do yourselves justice to know the MAJORITY of Real Americans despise you in every way. Know It and own it. Every day you continue to exist is because ying must have yang motherjumper!",True,True,False,False,True,True,False,False,False,False,False,False
Ugjek7V9EALpd3gCoAEC,04kJtp6pVXI,"STFU YOU MUSLIM PIECE OF SHIT!  the cops should have fired ten rounds into his ass.

or better still... lets cut his head off and pour pigs blood down his throat. I am willing to bet it was them dirty fckn Islamic bastards that set those fires and not even the blacks that did.",True,True,True,True,False,True,False,False,False,False,True,False
UgjKH2wDH7jQ3ngCoAEC,04kJtp6pVXI,"I find it amusing how all of these protesters claim they're fighting against racism but yet they are blind to their own racism. There have been several reports of black people attacking white people. Just a couple of days ago, it was reported that a white man was beaten to death with a hammer by black teens in St. Louis. Yeah clearly no racial intent there. Fucking hypocrites. ",True,True,False,True,False,True,True,False,False,False,False,False
UgjodqpHT_cLnHgCoAEC,04kJtp6pVXI,If a black officer shot a white guy it would be fine by black people.  I'm not a racist. ,True,False,False,False,False,True,True,False,False,False,False,False
UgjP7lbdAZIARXgCoAEC,04kJtp6pVXI,"OMG! IT'S A TERRORIST! AN ISIS UNDERCOVER-AGENT! What are you doing, Americans???? ARREST HIM!",True,False,False,False,False,True,True,False,False,False,False,False
UgjqOULoobsFBXgCoAEC,04kJtp6pVXI,This is not your counties go back to he middle east that's your counties b,True,False,False,False,False,True,True,False,False,False,False,False
UgjrGaGIqNBEk3gCoAEC,04kJtp6pVXI,"Why is it that in the history of mankind where people of all color, creed and cultures have found a way to rise out of the ashes of oppression for their self betterment and self preservation, EXCEPT for the blacks??????????????! WHY? Please enlighten me to this unknown phenomena.",True,False,False,False,False,True,True,False,False,False,False,False
UgjuofaJSKK4uXgCoAEC,04kJtp6pVXI,"One feral hoodlum put down, the rest of us no longer need to fear his thuggish behavior. Upset about that? Blame his parents- they failed to raise him right and provide proper supervision. Or, he was just defective from the start. Either way sounds like a case of quality control to me. Thank you Officer Wilson for doing your job.",True,False,False,False,False,True,True,False,False,False,False,False
UgjV8NXrlSv2VngCoAEC,04kJtp6pVXI,We need to get back to basics. When these savages riot or protest use the German Shepard's. then shoot these animals...,True,True,True,False,False,True,True,False,False,False,False,False
UgjvVnP2cOilnngCoAEC,04kJtp6pVXI,"That Arab is rapping 3:14
Go ahead bro....LOL
So getto he is",True,False,False,False,False,True,True,False,False,False,False,False
UgjzR_tdZMjDS3gCoAEC,04kJtp6pVXI,"“Do White children deserve to have a future?
Tens of millions of non-Whites flooding into White countries every year will, in a few decades, mean that Whites will be a minority in every country they founded.
Black countries will remain majority Black, and Asian countries will remain majority Asian.
Only White countries will be affected by this. This is genocide under international law.
But anti-Whites don’t call it genocide; they call it diversity.
Diversity means chasing down every last White child.
Anti-racist is a codeword for anti-White.”",True,False,False,False,False,True,True,False,False,False,False,False
Ugy6oqzu8FkIxZzVJyJ4AaABAg,04kJtp6pVXI,he can go back where he's from period big mouth MORON,True,True,False,False,True,True,True,False,False,False,False,False
UgzC_c8tgugNMnlG48N4AaABAg,04kJtp6pVXI,"Muslims like to spit on white people.
Brought in by Muslims or nggrs I still wait for my  big plasma cheap  tv looted in some shop.",True,False,False,False,False,True,True,False,False,False,True,False
UgzqKHuL0a2Rw3aQw3J4AaABAg,04kJtp6pVXI,Yep a Muslim bitch,True,False,False,False,False,True,False,False,False,False,True,False
UggOHjEF4Yr5p3gCoAEC,4rCweDxDqdw,"THE UGLY TRUTH:

If you talk like a THUG, act like a THUG, walk like a THUG, and live like a THUG... Then you will die like a THUG!

""Live by the sword die by the sword."" - ""Don't hate the player, hate the game!""

This was not an innocent little child just walking down the street who got shot in the back. If we cannot blame the parents then we must look at the individual who in this case was an adult. 

What kind of music did he listen to?
What kind of videos did he view?
Who were his role models?
How did his environment affect him?
Who were the enablers?
Who did he associate with?
But most importantly, when will he be accountable for his own actions? Unfortunately, on this day, he chose the wrong pathway to his fate. 

You cannot rob a store and call it shoplifting. Heck, you might as well call it borrowing without permission. 

This was not his first crime and there were probably many unrecorded (not caught) negative actions by Mike Brown (MB). You cannot assault another human being without consequences. Or should we say ""he was just playing, it was no big deal, or it was childish"". Get real folks. The riots, looting, attacks, and threats has nothing to do with MB. It has to do with a culture who feel they are entitled and will use any excuse or propaganda to find any excuse to commit crimes in the name of ""No Justice - No Peace!""

Hands Up - Don't Shoot!"" - Please this culture needs to STOP, ""Pants on the ground, Pants on the Ground, Looking like a Fool, with your Pants on the Ground! Hat turned Sideways, Gold in your mouth, Looking like a Fool, with your Pants on the Ground!""

Let me say, THIS IS NOT ABOUT RACE! THIS IS NOT ABOUT LACK OF JUSTICE! 

JUSTICE, naturally in the street, will usually end in tragedy. This was the result of an immature with no respect THUG who believed he could use his size to intimidate. He probably did it in school and we know he did it in the street.

--------- REAL PARENTS (or those around them) would have not called what MB did ""Childish"". That was not, nor is childish behaviors. His behaviors were felonious and criminal. And to be frank, would have probably cost him his life elsewhere at a different time. REAL PARENTS would have stated, ""This was my son. What he did was wrong in this store and to the clerk. If in fact, the evidence shows my son assaulted this officer, and posed a threat by going after the officer before the shots were fired... Then may our son rest in peace as his actions we do not condone but this consequence was just due to his own choices and actions. We unconditionally love our son. However, we also forgive the officer. We apologize to the store clerk and we hope as a family and people can move on only to learn, our actions and how we live dictate our consequences, be it positive or negative. We would also like to support alternate methods in the event this does happen again using non-lethal weapons such as rubber bullets, taser, mace, etc. ----------- And to those who truly support change - NO SILENCE - NO VIOLENCE.

There is no sugar coat here. As a human, as a race, we need to be accountable for what we say and do. 

Lastly, If the officer was racist and he did shoot MB without rhyme or reason, or if he in fact, just targeted MB & DJ because they were black, and decided to gun down MB (in the back and front) even though he surrendered peacefully with his hands raised, THEN I would side with MB and those who support the cause.

But unfortunately, the evidence thus far does not support the above paragraph. 

Question 1: Would this still be the reaction, if the officer were a female?

Question 2: Would this still be the reaction, if the officer were Black/African American?

Question 3: Would this still be the reaction, if Mike Brown was gunned down by a peer of his own race?

Question 4: Would this still be the reaction, if Mike Brown were White?

Question 5: Would this still be the end result (death), if Mike Brown was productive at home, work, or school other than running the streets?

To the people:

""Nothing in the world is more dangerous than sincere ignorance and conscientious stupidity."" - Martin Luther King, Jr.
I think it is safe to say, we are living in dangerous times because of this simple fact proving  this Martin Luther King, Jr.'s quote.  Unfortunately, it is coming from his own race and those supporting a lost cause.

To the people who cry wolf...

MJ

Please Repost!﻿",True,False,False,False,False,True,True,False,False,False,False,False
UggrBEWmmOsJq3gCoAEC,4rCweDxDqdw,"People say blacks play the victim. 

But according to the comments its our fault that  the elected officals are racists. 

Whites had a good thing going in Missouri but they had to be racist.  

All white folks do is point fingers.  
Take these punk bitches out of power.  

We goin back to racism. 

Deport everyone else.  

 ",True,False,False,False,False,True,True,False,False,False,False,False
UghSrKWXiIw663gCoAEC,4rCweDxDqdw,"Perhaps you should start teaching blacks that law and education is important, instead of treating them as special snowflakes?",True,False,False,False,False,True,True,False,False,False,False,False
Ugi4kKODyEmlvXgCoAEC,4rCweDxDqdw,"Someone has to say this so I will.
With the way most black people behave no wonder Ferguson is such a shitty place.
Most black people in the US are so fucking lazy.
I am saying this because of countless examples from my life:
1. My grandmother got a black house nurse once and the bitch did nothing all day. When my grandmother complained to the agency they sent a different woman (wasn't black) that cleaned the entire house in 4 hours.
2. My mom works at a hospital as a nurse and all her black co workers constantly do nothing and are lazy.
Now once again. not all black people are like this (one of my best friends is black and I like him like a brother) but most of them are. The fucks expect to get everything they want only because their ancestors were once slaves. 
Well, Hitler killed most of my ancestors, do you see me with sagging pants and crying like a stupid bitch about it like those stupid black people?

The inequality of representation is probably because (again) black people are generally lazy or lack the skills required to hold such positions. 
The household income ties into my previous point (lazy/lacking skill = lower income jobs).
The dropout rate from school need to be taken against the black people at Ferguson, because, once again, how will you hold a high paying job if you didn't even graduate fucking high school?
The 80% worse healthcare is once again tied into the low income. More money = better doctors.
As for the inequality of enforcement, I have to give you that one that is completely unfair, however, when looking at black officers they frisk mostly black people as well, hmmmm..... interesting? maybe.",True,True,False,True,True,True,True,False,False,False,False,False
UgjeXpjsshe9GHgCoAEC,4rCweDxDqdw,What's with all the dislikes? White people are that offended? You thought racism wasn't an issue anymore....think again,True,False,False,False,False,True,True,False,False,False,False,False
UgjhYhKJO47d-XgCoAEC,4rCweDxDqdw," Did the IDIOT reporter do the survey on the percent of blacks that are involved in the following:- Gang Activities
ShopLifting
Car Jacking
Robberies
Robberies with assault
Teenage Pregnancies",True,True,False,False,False,True,True,False,False,False,False,False
UgjTdFn9GIs9dngCoAEC,5vF4si3hoRA,"And in this section ladies and gentlemen, you will see black people misbehaving. I wonder what would happen if everyone rioted when court decisions do not go their way.",True,False,False,False,False,True,True,False,False,False,False,False
UghuRUmx8vyL8HgCoAEC,8HB18hZrhXc,"USA land of the free baby. HAHAHAHA! All you people not living in USA, should be thankful everyday. This is the worse country on earth.",True,False,False,False,False,True,True,True,False,False,False,False
Ugi_8PajECy1t3gCoAEC,8HB18hZrhXc,no dumber people on earth then americans,True,False,False,False,False,True,True,True,False,False,False,False
Ugj0Rz556abCWXgCoAEC,8HB18hZrhXc,awesome job from our law enforcement now send off to disrupt & tear down all the Islamic extremist radicals in America thanks....,True,False,False,False,False,True,False,False,False,False,True,False
Ugy-S1A2qBkifEb2E-94AaABAg,8HB18hZrhXc,Blue lives let’s matter send those BLM commies our of our streets,True,False,False,False,False,True,True,False,False,False,False,False
Ugg_vc9Qh3OaNHgCoAEC,9pr1oE34bIM,"Our shit serving media concocts a story, white cop kills an innocent black teenager, which is bullshit, to get the ""black community"" up in arms, they burn shit down..more stories for these useless talking heads to get in front of a camera with. At least once a week i see a black on white crime reported on the news..no national attention , no federal involvement...wtf? Black men need to stand up and be fathers and stop looking for excuses.. fuck yall.. all yall.",True,True,False,False,True,True,True,False,False,False,False,False
Ugg5cceWlk2wKXgCoAEC,9pr1oE34bIM,"You know its crazy.... I actually came across your video about bitcoin while trying to learn more about it and knew you looked familiar.... I took the time to look at some of Mike Browns personal profiles myself specifically his soundcloud. While I do think he is guilty of representing himself in the wrong light and maybe of stealing he still didn't deserve to die. The fact that WHITE people like yourself continued to insinuate it is ridiculous and shows your clear lack of empathy and sympathy. It seems you all are more like the ""animals"" you think we are..... And its especially offensive looking back at these videos 3 years later when hip/hop rnb (OUR BLACK CULTURE) is the biggest thing and media and you still dont understand our perspectives. To say Trayvon Martin was making lean in on of your other videos shows how ignorant you truly are as well. Sprite or Fanta or a CARBONATED DRINK is used when making lean....Not tea....",True,False,False,False,False,True,True,False,False,False,False,False
Ugg7tmaAPXIEingCoAEC,9pr1oE34bIM,"This is the typical mindset of white people ( not all white people but most). He deserved it . So I say to you, people like Sean Hannity are feuling the fires of prejudice and racism. Don't let these people influence you. They want a race war so they can start marshall law.",True,False,False,False,False,True,True,False,False,False,False,False
UggbUWQabAV4KHgCoAEC,9pr1oE34bIM,"I wonder how big of a crater Thug Brown made in the street when he met the final shot to the melon. You get what you sew... 

BLM - When Truth and Facts Don't then they Shit in their own Kitchens before they get the right directions to the toilet.",True,True,False,False,True,True,True,False,False,False,False,False
UgghcjortIFxa3gCoAEC,9pr1oE34bIM,"If blacks want respect, then speak, act, and dress like the Huxtable family. You want to be treated with prejudice then speak, act and dress like known gangsters, steal things, act like you own the street!",True,False,False,False,False,True,True,False,False,False,False,False
Uggl6OZkHnqeeXgCoAEC,9pr1oE34bIM,a thug going to college  black people  are always  crying..    what about the American Indians  I don't see no one crying for them.....  ,True,False,False,False,False,True,True,False,False,False,False,False
UggOThSsQKcee3gCoAEC,9pr1oE34bIM,since we now know that he never held his hands up.  Anyone who raises his hand up to show he is against the police of Ferguson is a racist scumbag.  Watch tv and count them.  There are a lot of racist scumbags out there.,True,False,False,False,False,True,True,False,False,False,False,False
UggRpy1F0-C0j3gCoAEC,9pr1oE34bIM,ALSO LOVE HOW THEY ONLY SHOW PICTURES OF BROWN AS AN ANGEL AND NOT AS A TUG.,True,False,False,False,False,True,True,False,False,False,False,False
UggtDZYM0C-TVngCoAEC,9pr1oE34bIM,death ti the white devil,True,False,False,False,False,True,True,False,False,False,False,False
Ugh0cRtTZI7i4ngCoAEC,9pr1oE34bIM,"There one was a thug named Brown,
Who rushed at a cop with a frown.
Six bullets later, he met his creator.
And then his homies burn down the town.",True,True,False,True,False,True,True,False,False,False,False,False
Ugh4W1Xv2z1RHHgCoAEC,9pr1oE34bIM,"Remember,the looting(stealing) by the blacks is purely and only to gain free goods.All in the name of Mike Brown.Yea right.It's an excuse to steal-pure and simple.A good ,concise introspective Steffan.Some folks live off grievance.This follows perfectly after the white guilt segment.Keep em rollin.",True,False,False,False,False,True,True,False,False,False,False,False
UghCYfz3QB2s-ngCoAEC,9pr1oE34bIM,"LOL, trayvon's online name was ""nolimitnigga"". how is it again people got mad that a piece of human trash like that got shot?",True,True,False,True,False,True,True,False,False,False,False,False
UghivPrM-uOduXgCoAEC,9pr1oE34bIM,This 18-year-old was just another useless negro who could barely pass inner-city high school. I'm glad he was shot dead on the street like a dog.﻿,True,False,False,False,False,True,True,False,False,False,False,False
UghlR9W-Id-xQ3gCoAEC,9pr1oE34bIM,"He doesn't look like a ""gentle giant"" to me. (on the video of him robbing and stealing) 

He looks like just another disgusting, thieving, thug. ",True,True,False,False,False,True,True,False,False,False,False,False
